24349,小さい花,NDC 913,2005/9/5,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24350,或る女,NDC 913,2005/8/20,2014/9/18,291,林 芙美子,氷河,竹村書房,林幸雄,花田泰治郎
24351,多摩川,NDC 913,2005/9/9,2014/9/18,291,林 芙美子,女優記,新潮社,林幸雄,花田泰治郎
24352,谷間からの手紙,NDC 913,2005/8/24,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24353,就職,NDC 913,2005/8/24,2014/9/18,291,林 芙美子,惡鬪,中央公論社,林幸雄,花田泰治郎
24354,玄関の手帖,NDC 913,2005/8/22,2014/9/18,291,林 芙美子,惡鬪,中央公論社,林幸雄,花田泰治郎
24355,幸福の彼方,NDC 913,2005/8/22,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24356,濡れた葦,NDC 913,2005/10/30,2014/9/18,291,林 芙美子,惡鬪,中央公論社,林幸雄,花田泰治郎
24357,秋果,NDC 913,2005/8/24,2014/9/18,291,林 芙美子,改造,改造社,林幸雄,花田泰治郎
24358,婚期,NDC 913,2005/8/22,2014/9/18,291,林 芙美子,風琴と魚の町,鎌倉文庫,林幸雄,花田泰治郎
24359,夜福,NDC 913,2005/9/9,2014/9/18,291,林 芙美子,旅館のバイブル,大阪新聞東京支社,林幸雄,花田泰治郎
24360,淪落,NDC 913,2005/9/7,2014/9/18,291,林 芙美子,あいびき,東方社,林幸雄,花田泰治郎
24361,愛する人達,NDC 913,2005/8/20,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24362,崩浪亭主人,NDC 913,2005/9/5,2014/9/18,291,林 芙美子,暗い花,文藝春秋新社,林幸雄,花田泰治郎
24363,瀑布,NDC 913,2005/9/3,2014/9/18,291,林 芙美子,林芙美子全集　第15巻,文泉堂出版,林幸雄,花田泰治郎
24365,梟の大旅行,NDC K913,2005/6/5,2014/9/18,291,林 芙美子,童話集　狐物語,國立書院,林幸雄,鈴木厚司
24366,クララ,NDC K913,2005/6/11,2014/9/18,291,林 芙美子,童話集　狐物語,國立書院,林幸雄,鈴木厚司
24367,子供たち,NDC K913,2005/8/22,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24368,絵本,NDC 913,2004/5/6,2014/9/18,291,林 芙美子,林芙美子全集　第15巻,文泉堂出版,林幸雄,川向直樹
24369,ひらめの学校,NDC K913,2004/5/6,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,川向直樹
24370,お父さん,NDC K913,2005/8/20,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24371,亀さん,NDC K913,2005/6/5,2014/9/18,291,林 芙美子,童話集　狐物語,國立書院,林幸雄,鈴木厚司
24372,鶴の笛,NDC K913,2005/8/24,2014/9/18,291,林 芙美子,林芙美子全集　第十五巻,文泉堂出版,林幸雄,花田泰治郎
24373,狐物語,NDC K913,2005/6/10,2014/9/18,291,林 芙美子,童話集　狐物語,國立書院,林幸雄,鈴木厚司
24374,おにおん倶楽部,NDC K913,2005/6/11,2014/9/18,291,林 芙美子,童話集　狐物語,國立書院,林幸雄,鈴木厚司
24375,美しい犬,NDC 913,2005/6/10,2014/9/18,291,林 芙美子,童話集　狐物語,國立書院,林幸雄,鈴木厚司
24376,丹下左膳,NDC 913,2005/10/6,2014/9/18,290,林 不忘,林不忘傑作選1　丹下左膳（一）　乾雲坤竜の巻,山手書房新社,小林繁雄、門田裕志,花田泰治郎
24377,丹下左膳,NDC 913,2006/1/8,2014/9/18,290,林 不忘,林不忘傑作選3　丹下左膳（三） こけ猿の巻,山手書房新社,小林繁雄、門田裕志,花田泰治郎
24379,死者の書,NDC 913,2004/1/1,2014/9/18,933,折口 信夫,死者の書,角川書店,門田裕志,多羅尾伴内
24379,死者の書,NDC 913,2004/1/1,2014/9/18,1068,釈 迢空,死者の書,角川書店,門田裕志,多羅尾伴内
24380,死者の書,NDC 913,2009/2/19,2014/9/21,933,折口 信夫,折口信夫全集　第廿四巻,中央公論社,門田裕志,多羅尾伴内
24382,死せる魂,NDC 983,2016/7/7,2016/6/28,207,ゴーゴリ ニコライ,死せる魂 上,岩波文庫、岩波書店,山本洋一,高柳典子
24382,死せる魂,NDC 983,2016/7/7,2016/6/28,208,平井 肇,死せる魂 上,岩波文庫、岩波書店,山本洋一,高柳典子
24385,著者小伝,NDC 910 914,2004/12/28,2014/9/18,216,直木 三十五,直木三十五全集　第21巻,示人社,門田裕志,土屋隆
24386,長谷川時雨が卅歳若かつたら,NDC 914,2003/8/22,2014/9/17,216,直木 三十五,直木三十五全集　第14巻,示人社,門田裕志,多羅尾伴内
24387,鞦韆考,NDC 384 781,2004/6/5,2014/9/18,1037,原 勝郎,日本中世史の研究,同文館,はまなかひとし,湯地光弘
24388,貢院の春,NDC 222,2004/5/19,2014/9/18,1037,原 勝郎,日本中世史の研究,同文館 ,はまなかひとし,湯地光弘
24389,秋の歌,NDC 914,2004/1/16,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,佳代子
24390,嵐,NDC 914,2004/1/16,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,佳代子
24391,ある幻想曲の序,NDC 913,2004/1/16,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,佳代子
24392,異郷,NDC 915,2006/11/28,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24393,夢,NDC 913,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24394,雪ちゃん,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24395,やもり物語,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24396,森の絵,NDC 914,2004/7/9,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24397,明治三十二年頃,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24398,祭,NDC 914,2004/2/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24399,まじょりか皿,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24400,星,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24401,ベルリン大学,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24402,二つの正月,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24403,病院風景,NDC 914,2004/4/18,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24404,半日ある記,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24405,初旅,NDC 914,2004/1/16,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24406,根岸庵を訪う記,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24407,東上記,NDC 915,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24408,追憶の冬夜,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24409,追憶の医師達,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24410,鷹を貰い損なった話,NDC 914,2004/7/9,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24411,高浜さんと私,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24412,重兵衛さんの一家,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24413,書簡（Ⅱ）,NDC 915,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24414,書簡（Ⅰ）,NDC 915,2006/11/23,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,青野弘美
24415,障子の落書,NDC 914,2004/4/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24416,鴫突き,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24417,鴫つき,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24418,子規の追憶,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24419,子規自筆の根岸地図,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24420,凩,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24421,高知がえり,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24422,車,NDC 914,2004/2/14,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24423,郷土的味覚,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24424,窮理日記,NDC 914,2004/1/16,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,佳代子
24425,枯菊の影,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24426,蛙の鳴声,NDC 914,2004/4/12,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,松永正敏
24427,海水浴,NDC 914,2004/7/9,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24428,埋もれた漱石伝記資料,NDC 914,2004/7/11,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24429,イタリア人,NDC 914,2004/7/11,2016/2/25,42,寺田 寅彦,寺田寅彦全集　第一巻,岩波書店,Nana ohbe,川向直樹
24431,山のことぶれ,NDC 382,2004/1/11,2014/9/18,933,折口 信夫,折口信夫全集　2,中央公論社,小林繁雄,多羅尾伴内
24432,旧聞日本橋,NDC 914,2003/8/10,2014/9/17,726,長谷川 時雨,旧聞日本橋,青蛙房,門田裕志,小林繁雄
24433,貴種誕生と産湯の信仰と,NDC 380,2004/1/11,2014/9/18,933,折口 信夫,折口信夫全集　2,中央公論社,小林繁雄,多羅尾伴内
24434,神道の史的価値,NDC 172,2004/1/8,2014/9/18,933,折口 信夫,折口信夫全集　2,中央公論社,小林繁雄,多羅尾伴内
24435,高御座,NDC 386,2004/1/11,2014/9/18,933,折口 信夫,折口信夫全集　2,中央公論社,小林繁雄,多羅尾伴内
24436,最古日本の女性生活の根柢,NDC 380,2004/1/29,2014/9/18,933,折口 信夫,折口信夫全集　2,中央公論社,門田裕志,多羅尾伴内
24437,水の女,NDC 380,2004/1/26,2014/9/18,933,折口 信夫,折口信夫全集　2,中央公論社,門田裕志,多羅尾伴内
24438,盈虚,NDC 913,2003/7/20,2014/9/17,119,中島 敦,中島敦全集　2,ちくま文庫、筑摩書房,小林繁雄,多羅尾伴内
24439,虎狩,NDC 913,2003/7/20,2014/9/17,119,中島 敦,中島敦全集　1,ちくま文庫、筑摩書房,小林繁雄,多羅尾伴内
24440,恋文,NDC 914,2004/4/21,2014/9/18,1073,高田 保,日本の名随筆　別巻36　恋文,作品社,雪華,土屋隆
24441,鏡花氏の文章,NDC 914,2003/7/20,2014/9/17,119,中島 敦,中島敦全集　3,ちくま文庫、筑摩書房,門田裕志,多羅尾伴内
24442,樋口一葉,NDC 281 910,2006/2/6,2014/9/18,726,長谷川 時雨,新編　近代美人伝 （上）,岩波文庫、岩波書店,小林繁雄,門田裕志
24443,かめれおん日記,NDC 913,2004/4/25,2014/9/18,119,中島 敦,中島敦全集第一巻,筑摩書房,門田裕志,多羅尾伴内
24444,環礁,NDC 913,2004/11/7,2014/9/18,119,中島 敦,中島敦全集第一卷,筑摩書房,門田裕志,多羅尾伴内
24448,珠,NDC 913,2003/12/17,2014/9/18,12,素木 しづ,青白き夢,新潮社,小林徹,松永正敏
24449,春,NDC 914,2003/10/8,2014/9/18,35,太宰 治,もの思う葦,新潮文庫、新潮社,小山奈緒子,土屋隆
24451,「侏儒の言葉」の序,NDC 914,2003/7/24,2014/9/17,879,芥川 竜之介,芥川龍之介全集　第九巻,岩波書店,高柳典子,多羅尾伴内
24452,しるこ,NDC 914,2003/7/24,2014/9/17,879,芥川 竜之介,芥川龍之介全集　第九巻,岩波書店,高柳典子,多羅尾伴内
24453,蜜柑,NDC 913,2012/3/21,2014/9/16,879,芥川 竜之介,現代日本文學全集　第三〇篇　芥川龍之介集,改造社,高柳典子,岡山勝美
24454,藪の中,NDC 913,2012/3/25,2014/9/16,879,芥川 竜之介,現代日本文學全集　第三〇篇　芥川龍之介集,改造社,高柳典子,岡山勝美
24455,露訳短篇集の序,NDC 914,2003/7/24,2014/9/17,879,芥川 竜之介,芥川龍之介全集　第九巻,岩波書店,高柳典子,多羅尾伴内
24456,棄老伝説に就て,NDC 388,2003/8/17,2014/9/17,93,南方 熊楠,土俗と傳説,文武堂店,高柳典子,多羅尾伴内
24457,古典竜頭蛇尾,NDC 914,2008/11/21,2016/7/12,35,太宰 治,太宰治全集10,ちくま文庫、筑摩書房,土屋隆,noriko saito
33184,獄中への手紙,NDC 915,2004/8/27,2014/9/18,311,宮本 百合子,宮本百合子全集　第十九巻,新日本出版社,柴田卓治,花田泰治郎
33185,獄中への手紙,NDC 915,2004/9/3,2014/9/18,311,宮本 百合子,宮本百合子全集　第十九巻,新日本出版社,柴田卓治,花田泰治郎
33186,獄中への手紙,NDC 915,2004/9/10,2014/9/18,311,宮本 百合子,宮本百合子全集　第十九巻,新日本出版社,柴田卓治,花田泰治郎
33187,獄中への手紙,NDC 915,2004/9/17,2014/9/18,311,宮本 百合子,宮本百合子全集　第十九巻,新日本出版社,柴田卓治,花田泰治郎
33188,獄中への手紙,NDC 915,2004/9/24,2014/9/18,311,宮本 百合子,宮本百合子全集　第二十巻,新日本出版社,柴田卓治,花田泰治郎
33189,獄中への手紙,NDC 915,2004/10/1,2016/2/3,311,宮本 百合子,宮本百合子全集　第二十一巻,新日本出版社,柴田卓治,花田泰治郎
33190,獄中への手紙,NDC 915,2004/10/8,2016/2/3,311,宮本 百合子,宮本百合子全集　第二十一巻,新日本出版社,柴田卓治,花田泰治郎
33191,獄中への手紙,NDC 915,2004/11/28,2016/2/3,311,宮本 百合子,宮本百合子全集　第二十一巻,新日本出版社,柴田卓治,花田泰治郎
33192,獄中への手紙,NDC 915,2005/1/22,2014/9/18,311,宮本 百合子,宮本百合子全集　第二十二巻,新日本出版社,柴田卓治,花田泰治郎
33193,獄中への手紙,NDC 915,2005/3/26,2014/9/18,311,宮本 百合子,宮本百合子全集　第二十二巻,新日本出版社,柴田卓治,花田泰治郎
33194,獄中への手紙,NDC 915,2005/8/15,2014/9/18,311,宮本 百合子,宮本百合子全集　第二十二巻,新日本出版社,柴田卓治,花田泰治郎
33195,ペンネンネンネンネン・ネネムの伝記,NDC K913,2010/3/6,2014/9/21,81,宮沢 賢治,ポラーノの広場,新潮文庫、新潮社,土屋隆,鈴木厚司
33197,探偵夜話,NDC 913,2012/8/17,2014/10/2,82,岡本 綺堂,岡本綺堂読物選集　6　探偵編,青蛙房,和井府清十郎,門田裕志
33198,ステッキ,NDC 914,2003/10/23,2014/9/18,42,寺田 寅彦,寺田寅彦全集　第六巻,岩波書店,Cyobirin,佳代子
33199,山姑の怪,NDC 913,2003/8/16,2014/9/17,154,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社,Hiroshi_O,小林繁雄、門田裕志
33200,幸福への道,NDC 913,2003/12/17,2014/9/18,12,素木 しづ,青白き夢,新潮社,小林徹,松永正敏
33201,鏡花との一夕,NDC 914,2004/1/14,2014/9/18,933,折口 信夫,折口信夫全集　32,中央公論社,門田裕志,多羅尾伴内
33202,後世,NDC 914,2003/12/31,2014/9/18,879,芥川 竜之介,芥川龍之介全集　第四巻,岩波書店,大久保ゆう,小林繁雄
33203,シンデレラ,NDC K913,2003/12/25,2014/9/18,1074,水谷 まさる,「世界名作物語」少女倶樂部第十五卷第六號附録,大日本雄辯會講談社,大久保ゆう,鈴木厚司
33204,遺稿,NDC 913,2003/9/13,2014/9/18,50,泉 鏡花,鏡花全集　第二十四巻,岩波書店,門田裕志,多羅尾伴内
33205,ジーキル博士とハイド氏の怪事件,NDC 933,2007/3/27,2014/9/21,95,佐々木 直次郎,ジーキル博士とハイド氏,新潮文庫、新潮社,kompass,松永正敏
33205,ジーキル博士とハイド氏の怪事件,NDC 933,2007/3/27,2014/9/21,888,スティーブンソン ロバート・ルイス,ジーキル博士とハイド氏,新潮文庫、新潮社,kompass,松永正敏
33206,宝島,NDC K933,2009/9/6,2014/9/21,95,佐々木 直次郎,宝島,岩波文庫、岩波書店,kompass,伊藤時也
